fecha,temp_este,temp_norte,temp_sur,hum_este,hum_norte,hum_sur,Agüimes,Arucas,Gáldar,Ingenio,Las Palmas de Gran Canaria,Mogán,San Bartolomé de Tirajana,Santa Lucía de Tirajana,Telde,otros_municipios,consumo_total
2021-10-27,21.38,20.5,20.95,61.5,68.5,63.0,358.67,245.83,221.93,187.51,3325.14,583.34,1430.4,548.24,1292.32,681.02,8874.4
2021-10-28,20.86,19.95,20.65,60.5,70.5,63.75,358.85,255.58,229.6,191.36,3324.44,584.39,1409.52,548.78,1296.57,671.52,8870.61
2021-10-29,20.35,19.25,20.4,60.5,68.0,61.0,353.03,278.75,232.98,191.07,3255.76,580.53,1446.2,543.93,1298.35,674.5699999999999,8855.17
2021-10-30,19.82,19.6,20.2,65.0,71.5,60.75,295.14,263.63,210.65,177.78,2939.43,569.34,1426.33,535.48,1384.35,664.9200000000001,8467.05
2021-10-31,20.08,19.3,21.48,70.0,77.5,64.5,282.49,257.37,191.82,163.01,2765.54,573.42,1339.04,507.91,1299.24,659.6,8039.44
2021-11-01,21.05,20.85,22.1,67.25,72.5,64.0,280.39,256.89,183.78,169.31,2895.23,569.03,1289.68,518.78,1379.28,649.24,8191.61
2021-11-02,20.92,21.0,21.68,67.5,73.5,65.0,342.78,259.55,208.28,186.85,3290.29,576.8,1367.15,542.44,1480.34,697.21,8951.69
2021-11-03,21.72,20.4,21.48,66.0,79.5,71.75,358.22,242.84,228.24,188.18,3301.08,580.41,1410.95,536.86,1452.56,695.6800000000001,8995.02
2021-11-04,21.48,20.8,21.35,73.5,84.5,69.25,358.82,246.92,225.37,190.67,3323.6,585.69,1405.86,528.9,1464.15,699.06,9029.04
2021-11-05,19.92,19.65,20.26,68.5,70.0,64.5,342.62,257.99,199.0,185.03,3202.36,585.08,1415.03,530.73,1461.7,702.6600000000001,8882.2
2021-11-06,19.95,19.45,20.05,61.75,68.0,61.5,287.62,267.69,189.1,176.86,2935.51,573.25,1460.47,529.14,1337.77,692.02,8449.43
2021-11-07,19.52,19.1,19.9,59.5,62.0,59.5,273.63,263.68,179.01,163.09,2738.31,562.21,1281.57,500.81,1190.26,674.03,7826.599999999999
2021-11-08,19.62,18.7,19.7,59.75,66.5,59.25,335.17,246.86,198.43,183.42,3199.28,578.6,1342.02,529.95,1342.63,707.59,8663.95
2021-11-09,19.18,18.95,19.3,61.25,66.5,61.75,347.25,247.59,204.26,183.81,3232.8,571.68,1407.14,535.74,1359.28,697.86,8787.41
2021-11-10,19.12,18.6,19.18,65.25,70.5,62.25,347.61,247.47,203.38,185.95,3248.92,587.23,1417.65,535.27,1384.63,702.9,8861.01
2021-11-11,19.7,19.4,19.62,68.25,74.5,67.25,361.06,250.42,189.98,185.9,3264.47,582.91,1418.09,528.78,1392.16,715.6899999999999,8889.46
2021-11-12,20.68,19.85,20.17,68.75,75.0,68.5,343.9,266.33,213.58,185.34,3222.26,589.09,1372.41,535.02,1425.59,704.38,8857.9
2021-11-13,19.8,18.7,19.3,61.75,72.0,64.5,288.21,270.28,221.02,174.21,2956.66,574.27,1373.59,536.36,1325.44,674.75,8394.79
2021-11-14,18.85,18.65,19.1,66.0,73.5,67.5,276.55,265.16,222.47,164.41,2768.51,565.95,1300.55,508.71,1220.47,657.1,7949.88
2021-11-15,18.82,18.6,18.85,64.5,70.0,66.75,340.98,284.64,219.22,185.55,3207.84,578.53,1355.36,529.17,1372.3,687.41,8761.0
2021-11-16,19.48,18.75,19.88,68.75,74.5,67.75,345.93,260.22,206.25,185.15,3237.56,582.32,1411.96,536.65,1395.89,701.1899999999999,8863.12
2021-11-17,19.68,18.65,19.38,59.25,67.0,64.5,349.95,245.77,213.99,184.74,3217.32,579.73,1414.38,536.55,1345.72,694.16,8782.31
2021-11-18,18.77,18.4,18.58,63.75,67.0,64.75,357.8,247.01,229.25,186.32,3201.95,580.61,1431.97,536.23,1425.71,696.5899999999999,8893.44
2021-11-19,18.05,17.8,18.4,68.75,70.0,68.0,366.39,265.81,237.23,186.8,3158.92,582.91,1400.91,534.96,1433.33,693.52,8860.78
2021-11-20,17.82,17.7,18.77,70.75,73.0,69.25,293.27,271.16,227.5,177.36,2917.56,576.58,1453.2,534.62,1324.08,679.6700000000001,8455.0
2021-11-21,18.18,18.0,18.7,78.5,77.5,63.25,278.57,254.83,220.19,167.47,2747.88,563.35,1332.0,503.06,1220.58,663.31,7951.24
2021-11-22,19.77,19.85,20.75,75.0,77.5,78.25,369.23,253.78,237.66,189.56,3252.7,578.25,1345.01,541.63,1395.01,687.91,8850.74
2021-11-23,19.27,19.25,20.22,82.25,84.5,84.25,379.4,252.95,249.42,190.38,3267.83,581.61,1399.64,545.4,1405.14,676.2,8947.97
2021-11-24,19.5,19.3,19.88,76.25,78.5,79.5,376.4,252.9,229.44,187.21,3270.51,582.6,1385.98,541.68,1433.62,676.1700000000001,8936.51
2021-11-25,18.27,18.1,18.4,74.0,73.0,75.0,379.88,269.72,223.1,186.39,3236.15,579.62,1412.24,528.14,1411.61,687.63,8914.48
2021-11-26,16.7,16.0,18.08,78.0,87.5,75.0,368.0,277.55,215.98,186.84,3211.85,584.05,1405.76,516.34,1362.13,683.58,8812.08
2021-11-27,17.45,17.5,17.42,69.5,71.0,61.5,291.63,262.78,188.45,176.21,2959.69,565.08,1427.75,537.08,1222.74,676.9,8308.31
2021-11-28,17.8,17.65,18.08,77.25,77.5,67.0,279.25,244.51,177.93,167.01,2898.0,556.1,1267.54,516.02,1217.2,655.6,7979.16
2021-11-29,17.68,17.58,17.92,66.75,72.0,59.25,351.86,250.6,193.03,185.37,3217.63,565.41,1303.48,519.22,1339.36,689.86,8615.82
2021-11-30,17.92,17.65,17.95,65.0,71.5,58.0,356.14,244.01,202.31,182.07,3183.83,569.02,1315.36,504.84,1342.09,679.48,8579.15
2021-12-01,17.12,17.2,17.58,67.75,72.5,62.0,359.19,248.64,179.28,183.63,3223.53,565.7,1311.8,506.09,1330.74,691.47,8600.07
2021-12-02,18.52,18.15,18.25,67.75,73.5,60.25,349.51,247.26,193.89,184.02,3220.76,563.02,1284.94,506.04,1387.14,711.48,8648.06
2021-12-03,17.88,17.75,18.6,70.25,74.0,63.75,340.51,258.34,191.52,184.26,3197.26,570.96,1355.86,508.28,1444.26,712.55,8763.8
2021-12-04,17.75,17.35,18.4,58.25,64.0,43.0,285.35,260.12,186.07,171.02,2908.45,568.34,1427.21,517.15,1379.22,681.81,8384.74
2021-12-05,17.45,16.9,17.95,68.25,73.0,58.5,266.72,218.42,159.94,158.31,2700.46,562.69,1261.92,492.95,1210.72,665.52,7697.65
2021-12-06,18.48,18.05,18.35,67.75,71.5,66.75,276.63,218.89,162.65,167.59,2823.66,563.15,1261.28,498.58,1261.0,669.79,7903.219999999999
2021-12-07,16.8,16.6,17.95,72.0,83.5,62.5,341.18,237.29,190.83,181.62,3100.03,570.24,1320.54,525.18,1339.52,704.8399999999999,8511.27
2021-12-08,18.1,17.7,18.75,70.75,78.5,60.0,285.73,223.51,168.44,168.47,2885.19,560.59,1310.97,519.94,1283.64,670.87,8077.35
2021-12-09,17.55,17.2,18.45,80.0,84.5,70.0,346.35,244.41,174.46,183.76,3193.75,570.53,1300.94,511.61,1359.6,726.8299999999999,8612.24
2021-12-10,17.88,17.35,18.7,76.25,83.0,59.5,338.17,258.28,178.49,183.4,3158.25,569.29,1383.16,514.05,1355.82,717.48,8656.39
2021-12-11,17.9,17.05,18.35,68.5,80.0,62.38,263.93,262.39,169.87,176.77,2876.61,561.9,1422.57,521.86,1255.79,681.84,8193.53
2021-12-12,17.45,17.3,17.75,70.0,78.0,69.25,258.73,250.09,180.13,164.64,2788.87,543.31,1263.52,510.01,1205.75,658.34,7823.39
2021-12-13,17.95,17.0,18.48,64.75,80.5,53.0,332.3,240.66,198.44,184.02,3143.21,559.47,1295.24,479.25,1310.58,697.8199999999999,8440.99
2021-12-14,18.25,17.4,18.35,56.75,73.5,54.0,358.36,236.74,203.97,183.08,3185.02,558.24,1303.6,507.11,1331.46,685.59,8553.17
2021-12-15,16.4,15.8,16.35,65.75,76.0,68.5,352.24,245.73,212.17,182.69,3191.13,559.5,1351.86,511.38,1339.94,703.69,8650.33
2021-12-16,16.55,15.8,16.88,65.0,73.5,63.5,357.76,243.14,213.3,179.15,3167.54,558.72,1366.63,509.7,1346.56,710.36,8652.86
2021-12-17,16.3,15.95,17.33,58.5,64.5,58.75,352.29,256.92,212.19,181.41,3135.26,565.06,1328.57,505.45,1371.21,704.71,8613.07
2021-12-18,16.68,15.95,17.1,59.5,63.5,55.75,292.41,269.38,198.22,175.11,2902.53,561.63,1401.35,525.71,1366.32,681.5999999999999,8374.26
2021-12-19,17.75,17.5,18.15,74.5,73.5,83.5,280.75,260.95,187.34,167.27,2837.11,552.22,1251.63,511.74,1307.56,664.21,8020.780000000001
2021-12-20,19.6,17.9,19.2,67.0,77.0,69.75,340.65,231.95,202.24,184.64,3187.47,559.74,1298.43,516.87,1442.72,685.63,8650.34
2021-12-21,19.1,18.6,19.2,63.5,72.5,68.5,354.32,242.6,188.43,186.89,3235.7,572.96,1363.99,515.46,1479.87,692.24,8832.46
2021-12-22,17.9,17.9,19.23,82.0,83.5,79.5,360.56,246.47,199.63,189.34,3217.2,566.46,1384.06,516.68,1437.25,685.51,8803.16
2021-12-23,17.5,18.35,18.3,82.0,85.0,74.25,358.62,267.66,207.54,186.25,3221.21,572.82,1345.49,528.41,1423.9,689.58,8801.48
2021-12-24,17.23,17.3,18.5,76.5,81.0,68.5,326.91,287.21,220.61,187.9,3171.66,583.49,1378.25,543.8,1365.08,702.9,8767.81
2021-12-25,17.62,17.55,17.73,72.25,79.0,71.5,252.57,250.66,188.78,156.87,2570.91,560.63,1281.26,483.41,1162.86,632.3,7540.25
2021-12-26,17.83,18.15,18.48,74.0,80.0,71.75,279.44,255.01,195.58,164.1,2793.68,569.12,1336.42,507.72,1213.43,652.96,7967.46
2021-12-27,18.85,18.9,18.77,77.75,81.0,77.5,342.08,240.54,217.85,185.97,3174.28,582.69,1336.6,529.49,1256.95,687.01,8553.460000000001
2021-12-28,18.35,18.4,18.7,74.0,80.5,71.75,354.6,236.78,209.64,185.16,3188.55,592.25,1369.2,521.53,1237.16,674.41,8569.28
2021-12-29,17.52,18.2,18.65,79.75,85.0,72.75,361.94,235.01,215.64,185.79,3219.27,599.89,1421.12,515.14,1270.62,684.92,8709.34
2021-12-30,20.72,20.4,21.29,50.0,50.0,39.0,363.09,261.89,223.81,185.04,3226.63,602.97,1436.99,517.19,1347.24,682.8100000000001,8847.66
2021-12-31,21.25,21.75,21.6,43.25,39.5,35.5,328.3,279.8,215.85,180.27,3124.44,608.51,1417.77,531.1,1351.68,655.79,8693.51
2022-01-01,20.27,20.2,21.58,45.0,42.5,40.0,257.69,248.76,182.88,158.29,2585.97,582.3,1318.01,486.04,1201.0,594.95,7615.889999999999
